,state_abbr,unemployment,year,Population,violent total,Murder,rape,Robbery,Aggravated assault,property total,Burglary,Larceny theft,vehicle theft,State
1228,NJ,6.4079999999999995,1995,7945000,599.8,5.1,24.3,283.0,287.4,4103.9,875.2,2597.1,631.6,New Jersey
1229,NJ,6.15,1996,7988000,531.5,4.2,24.7,235.8,266.7,3801.4,791.9,2428.2,581.3,New Jersey
1230,NJ,5.257999999999999,1997,8053000,492.6,4.2,21.5,210.6,256.4,3564.4,756.2,2297.0,511.2,New Jersey
1231,NJ,4.592,1998,8115000,440.2,4.0,20.0,186.2,230.0,3213.9,671.1,2109.3,433.6,New Jersey
1232,NJ,4.5169999999999995,1999,8143412,411.9,3.5,17.3,174.9,216.1,2988.1,577.1,1976.8,434.2,New Jersey
1233,NJ,3.7,2000,8414350,383.8,3.4,16.1,161.1,203.2,2776.6,522.0,1848.8,405.9,New Jersey
1234,NJ,4.258,2001,8511116,388.8,3.9,15.0,165.8,204.1,2826.3,550.0,1833.3,443.0,New Jersey
1235,NJ,5.775,2002,8575252,376.1,4.0,15.9,162.7,193.5,2655.5,511.9,1726.6,417.0,New Jersey
1236,NJ,5.832999999999999,2003,8642412,364.3,4.7,14.9,154.4,190.4,2549.6,502.8,1646.4,400.4,New Jersey
1237,NJ,4.842,2004,8685166,356.3,4.5,15.3,150.6,185.9,2433.0,472.4,1611.7,348.9,New Jersey
1238,NJ,4.492,2005,8703150,355.0,4.8,13.9,151.8,184.7,2337.0,447.9,1571.0,318.0,New Jersey
1239,NJ,4.717,2006,8724560,350.2,4.9,13.8,153.1,178.4,2278.9,451.4,1543.8,283.7,New Jersey
1240,NJ,4.292,2007,8685920,328.6,4.4,11.9,144.7,167.7,2214.4,428.7,1532.9,252.8,New Jersey
1241,NJ,5.332999999999999,2008,8682661,326.5,4.3,12.9,146.3,163.0,2293.4,465.3,1595.7,232.4,New Jersey
1242,NJ,9.058,2009,8707739,311.4,3.7,12.0,133.7,162.1,2075.8,424.3,1473.4,178.0,New Jersey
1243,NJ,9.517000000000001,2010,8799593,307.5,4.2,11.1,134.3,157.8,2080.1,440.2,1463.2,176.8,New Jersey
1244,NJ,9.35,2011,8834773,307.9,4.3,11.4,138.2,154.0,2147.4,489.4,1460.9,197.1,New Jersey
1245,NJ,9.342,2012,8867749,290.1,4.4,11.7,128.4,145.7,2046.5,477.4,1383.2,185.9,New Jersey
1246,NJ,8.225,2013,8911502,288.9,4.5,9.7,135.6,135.5,1881.1,402.7,1324.2,154.3,New Jersey
1247,NJ,6.767,2014,8938175,261.2,3.9,10.7,117.5,125.6,1734.1,354.8,1248.3,131.0,New Jersey
1248,NM,8.857999999999999,1976,1168000,554.4,9.7,41.0,124.7,378.9,5660.6,1679.5,3651.5,329.5,New Mexico
1249,NM,7.642,1977,1190000,500.9,8.8,39.1,109.6,343.4,4686.7,1418.7,3008.6,259.5,New Mexico
1250,NM,5.933,1978,1212000,528.2,10.2,42.7,111.6,363.8,4652.1,1335.6,3002.7,313.8,New Mexico
1251,NM,6.382999999999999,1979,1241000,586.0,12.4,46.9,121.0,405.6,5202.5,1481.5,3363.8,357.2,New Mexico
1252,NM,7.567,1980,1295474,615.0,13.1,43.3,127.9,430.7,5364.1,1492.5,3521.0,350.6,New Mexico
1253,NM,7.292000000000001,1981,1327000,671.7,11.4,47.3,140.8,472.2,5528.9,1613.0,3560.8,355.1,New Mexico
1254,NM,9.217,1982,1359000,734.5,11.6,48.3,126.2,548.4,5873.1,1628.8,3929.5,314.9,New Mexico
1255,NM,9.683,1983,1399000,686.8,8.9,48.0,114.0,515.9,5659.4,1559.2,3793.9,306.3,New Mexico
1256,NM,7.825,1984,1424000,688.1,9.1,55.0,130.3,493.6,5555.3,1639.7,3595.2,320.5,New Mexico
1257,NM,8.333,1985,1450000,703.9,10.9,49.8,138.1,505.1,5782.3,1753.9,3682.6,345.7,New Mexico
1258,NM,9.317,1986,1479000,725.6,11.5,46.9,129.5,537.7,5900.3,1844.7,3712.4,343.3,New Mexico
1259,NM,8.725,1987,1500000,628.5,10.1,43.1,108.3,466.9,5918.3,1787.7,3785.1,345.5,New Mexico
1260,NM,7.492000000000001,1988,1510000,658.1,11.5,38.4,103.1,505.2,5948.1,1836.9,3721.3,389.9,New Mexico
1261,NM,6.707999999999999,1989,1528000,703.9,8.6,45.9,105.2,544.1,5870.0,1711.1,3809.0,349.9,New Mexico
1262,NM,6.567,1990,1515069,780.2,9.2,49.7,115.1,606.2,5903.9,1738.7,3828.5,336.7,New Mexico
1263,NM,7.132999999999999,1991,1548000,834.8,10.5,52.4,120.3,651.6,5844.6,1723.0,3775.3,346.3,New Mexico
1264,NM,7.183,1992,1581000,934.9,8.9,62.6,139.3,724.1,5499.2,1511.4,3609.9,377.9,New Mexico
1265,NM,6.975,1993,1616000,929.7,8.0,52.1,138.4,731.1,5336.4,1421.2,3510.1,405.1,New Mexico
1266,NM,6.483,1994,1654000,889.2,10.7,52.4,140.8,685.4,5298.5,1326.8,3466.9,504.8,New Mexico
1267,NM,6.567,1995,1685000,819.2,8.8,56.6,154.5,599.3,5608.8,1447.1,3648.5,513.2,New Mexico
1268,NM,7.2,1996,1713000,840.6,11.5,63.5,162.4,603.2,5761.7,1376.9,3802.6,582.2,New Mexico
1269,NM,6.317,1997,1730000,853.3,7.7,50.4,171.4,623.7,6053.2,1452.4,3883.7,717.2,New Mexico
1270,NM,6.067,1998,1737000,961.4,10.9,55.1,163.4,732.0,5757.7,1394.0,3743.9,619.9,New Mexico
1271,NM,5.575,1999,1739844,834.6,9.8,54.3,148.2,622.3,5128.0,1234.7,3426.3,467.1,New Mexico
1272,NM,4.925,2000,1819046,757.9,7.4,50.7,137.4,562.4,4761.0,1173.1,3184.4,403.6,New Mexico
1273,NM,4.925,2001,1830935,780.4,5.4,46.4,147.2,581.3,4538.4,1067.9,3080.7,389.8,New Mexico
1274,NM,5.542000000000001,2002,1852044,740.7,8.2,55.5,119.1,558.0,4345.3,1060.1,2883.6,401.6,New Mexico
1275,NM,5.858,2003,1878562,667.3,6.2,50.0,103.1,507.9,4089.1,1011.3,2693.3,384.5,New Mexico
1276,NM,5.5,2004,1903006,687.4,8.9,54.6,108.4,515.6,4198.4,1047.0,2736.1,415.2,New Mexico
1277,NM,5.117,2005,1925985,646.0,7.5,54.1,98.3,486.5,4132.0,1087.2,2633.0,412.0,New Mexico
1278,NM,4.167,2006,1954599,654.7,6.9,54.9,107.2,485.8,3888.3,1069.6,2346.5,472.2,New Mexico
1279,NM,3.75,2007,1969915,675.7,9.3,52.2,117.9,496.3,3815.8,1057.1,2306.8,451.9,New Mexico
1280,NM,4.45,2008,1984356,653.5,8.1,56.3,108.4,480.6,3815.7,1043.5,2368.3,404.0,New Mexico
1281,NM,7.5329999999999995,2009,2009671,632.4,9.9,53.2,96.1,473.2,3714.0,1092.5,2298.0,323.5,New Mexico
1282,NM,8.1,2010,2065913,588.0,6.8,46.4,78.2,456.6,3425.9,1017.6,2154.2,254.1,New Mexico
1283,NM,7.525,2011,2078674,572.7,7.6,41.2,82.7,441.1,3538.3,1030.4,2248.1,259.8,New Mexico
1284,NM,7.132999999999999,2012,2083540,559.6,5.6,45.9,88.6,419.5,3604.2,1026.3,2315.6,262.2,New Mexico
1285,NM,6.933,2013,2086895,622.5,5.9,54.4,87.8,453.8,3783.5,1046.0,2450.8,286.7,New Mexico
1286,NM,6.6579999999999995,2014,2085572,597.4,4.8,51.4,100.0,421.8,3542.3,887.3,2353.4,301.6,New Mexico
1287,NV,8.792,1976,610000,691.0,11.5,47.2,294.9,337.4,7615.1,2392.5,4717.4,505.2,Nevada
1288,NV,6.725,1977,633000,743.0,15.8,49.1,323.1,355.0,7225.0,2453.1,4212.6,559.2,Nevada
1289,NV,4.458,1978,660000,780.8,15.5,53.9,359.5,351.8,7506.1,2659.2,4245.2,601.7,Nevada
1290,NV,4.942,1979,702000,835.6,17.5,59.5,407.5,351.0,7996.0,2820.4,4471.2,704.4,Nevada
1291,NV,6.1579999999999995,1980,800312,912.6,20.0,67.2,460.6,364.9,7941.4,2906.7,4356.3,678.4,Nevada
1292,NV,7.192,1981,845000,896.4,17.5,64.9,458.0,356.1,7695.5,2727.3,4373.4,594.8,Nevada
1293,NV,9.875,1982,881000,805.4,13.6,61.5,419.6,310.7,7095.6,2412.7,4117.9,564.9,Nevada
1294,NV,9.592,1983,891000,655.2,12.8,51.3,307.2,284.0,6046.1,2011.4,3563.3,471.4,Nevada
1295,NV,7.892,1984,911000,628.5,10.8,60.7,279.0,278.0,5932.5,1978.4,3458.6,495.5,Nevada
1296,NV,7.7170000000000005,1985,936000,667.1,10.3,60.3,274.9,321.7,5907.5,1849.6,3561.5,496.4,Nevada
1297,NV,6.192,1986,963000,718.9,12.6,64.9,286.9,354.5,5570.8,1603.9,3489.2,477.7,Nevada
1298,NV,6.067,1987,1007000,695.7,8.4,61.8,272.5,353.0,5675.7,1629.4,3491.3,555.0,Nevada
1299,NV,5.225,1988,1060000,780.7,10.5,73.8,291.2,405.2,5672.5,1544.9,3528.4,599.2,Nevada
1300,NV,4.742,1989,1111000,625.3,8.2,59.6,250.6,306.9,5646.4,1404.8,3662.1,579.6,Nevada
1301,NV,4.717,1990,1201833,600.9,9.7,62.2,238.3,290.7,5462.7,1367.4,3502.7,592.5,Nevada
1302,NV,5.817,1991,1284000,677.0,11.8,66.0,312.5,286.7,5621.7,1403.9,3565.5,652.3,Nevada
1303,NV,6.65,1992,1327000,696.8,10.9,62.8,331.3,291.8,5506.9,1289.2,3520.3,697.4,Nevada
1304,NV,6.85,1993,1389000,875.2,10.4,60.9,340.1,463.9,5304.9,1245.0,3321.6,738.3,Nevada
1305,NV,6.175,1994,1457000,1001.9,11.7,68.7,352.4,569.1,5675.6,1354.5,3561.6,759.4,Nevada
1306,NV,5.567,1995,1530000,945.2,10.7,61.2,324.6,548.7,5634.2,1322.5,3566.2,745.4,Nevada
1307,NV,5.033,1996,1603000,811.3,13.7,53.4,307.6,436.6,5180.7,1220.1,3262.3,698.3,Nevada
1308,NV,4.4,1997,1677000,798.7,11.2,59.9,302.4,425.3,5265.8,1310.4,3167.1,788.3,Nevada
1309,NV,4.225,1998,1747000,643.6,9.7,52.1,254.9,326.8,4636.9,1137.6,2711.3,788.0,Nevada
1310,NV,3.983,1999,1809253,569.9,9.1,52.1,232.6,276.0,4083.1,973.5,2385.9,723.7,Nevada
1311,NV,4.167,2000,1998257,524.2,6.5,43.0,227.3,247.3,3744.4,877.1,2208.2,659.2,Nevada
1312,NV,5.183,2001,2097722,589.2,8.6,42.1,235.1,303.4,3693.8,844.3,2148.7,700.9,Nevada
1313,NV,5.632999999999999,2002,2167455,639.3,8.4,42.8,236.1,352.0,3870.7,874.3,2189.6,806.8,Nevada
1314,NV,5.083,2003,2242207,616.0,8.8,38.8,233.0,335.4,4287.2,979.3,2378.1,929.8,Nevada
1315,NV,4.3,2004,2332898,616.4,7.4,40.9,210.3,357.8,4210.0,992.0,2247.8,970.3,Nevada
1316,NV,4.092,2005,2412301,608.0,8.5,42.1,194.9,361.9,4246.0,973.4,2156.0,1116.0,Nevada
1317,NV,4.05,2006,2495529,748.8,9.1,43.8,282.0,414.0,4100.9,997.9,2020.8,1082.2,Nevada
1318,NV,4.492,2007,2565382,754.9,7.5,42.7,270.4,434.2,3785.7,971.0,1942.9,871.7,Nevada
1319,NV,6.707999999999999,2008,2600167,729.7,6.3,42.5,249.4,431.4,3461.5,932.8,1915.8,613.0,Nevada
1320,NV,11.3,2009,2643085,705.2,5.9,38.7,228.1,432.5,3063.7,836.7,1757.9,469.1,Nevada
1321,NV,13.525,2010,2704283,663.0,5.8,35.7,195.9,425.5,2773.5,824.1,1572.8,376.6,Nevada
1322,NV,13.033,2011,2720028,568.1,5.1,33.6,158.4,371.0,2576.3,747.9,1476.3,352.1,Nevada
1323,NV,11.167,2012,2754354,608.6,4.5,33.8,178.6,391.7,2814.1,803.1,1647.3,363.7,Nevada
1324,NV,9.625,2013,2791494,605.0,5.8,39.0,185.7,360.4,2836.4,825.6,1652.6,358.2,Nevada
1325,NV,7.925,2014,2839099,635.6,6.0,35.0,209.7,372.1,2625.4,772.3,1494.3,358.7,Nevada
1326,NY,10.232999999999999,1976,18084000,868.1,10.9,25.8,529.3,302.1,5357.0,1763.5,2855.2,738.2,New York
1327,NY,9.15,1977,17924000,831.8,10.7,29.4,472.6,319.1,5255.8,1728.0,2782.0,745.8,New York
1328,NY,7.757999999999999,1978,17748000,841.0,10.3,29.1,472.1,329.5,4951.2,1650.6,2628.6,672.0,New York
1329,NY,7.167000000000001,1979,17649000,917.4,11.9,30.6,529.6,345.3,5287.7,1746.9,2836.4,704.5,New York
1330,NY,7.475,1980,17506690,1029.5,12.7,30.9,641.3,344.6,5882.0,2061.6,3060.4,759.9,New York
1331,NY,7.6,1981,17594000,1069.6,12.3,31.1,684.0,342.1,5835.8,1991.7,3066.3,777.8,New York
1332,NY,8.475,1982,17659000,990.1,11.4,29.2,610.7,338.7,5478.1,1671.9,3025.3,780.8,New York
1333,NY,8.675,1983,17667000,914.1,11.1,30.0,536.5,336.5,4988.5,1410.1,2854.7,723.7,New York
1334,NY,7.167000000000001,1984,17735000,914.3,10.1,31.6,506.9,365.8,4662.9,1257.2,2755.1,650.6,New York
1335,NY,6.617000000000001,1985,17783000,929.9,9.5,32.1,504.4,383.9,4658.6,1235.1,2824.5,599.1,New York
1336,NY,6.233,1986,17772000,985.9,10.7,30.5,514.1,430.6,4781.8,1221.1,2923.5,637.2,New York
1337,NY,4.8919999999999995,1987,17825000,1008.1,11.3,31.1,503.3,462.4,4944.3,1216.4,3024.8,703.1,New York
1338,NY,4.275,1988,17898000,1097.3,12.5,30.6,544.4,509.8,5212.0,1218.3,3133.8,859.9,New York
1339,NY,4.975,1989,17950000,1131.2,12.5,29.2,579.3,510.1,5162.1,1176.2,3033.2,952.7,New York
1340,NY,5.325,1990,17990455,1180.9,14.5,29.8,624.7,512.0,5182.8,1160.7,2979.4,1042.7,New York
1341,NY,7.242000000000001,1991,18058000,1163.9,14.2,28.2,622.1,499.4,5080.7,1132.5,2944.3,1003.9,New York
1342,NY,8.607999999999999,1992,18119000,1122.1,13.2,28.4,596.9,483.5,4736.3,1068.2,2735.8,932.3,New York
1343,NY,7.9079999999999995,1993,18197000,1073.5,13.3,27.5,561.2,471.5,4477.8,998.6,2644.2,835.0,New York
1344,NY,6.957999999999999,1994,18169000,965.6,11.1,25.9,476.7,451.9,4105.0,906.2,2489.5,709.3,New York
1345,NY,6.3420000000000005,1995,18136000,841.9,8.5,23.7,399.7,410.0,3718.3,808.1,2344.4,565.7,New York
1346,NY,6.242000000000001,1996,18185000,727.0,7.4,23.0,340.0,356.7,3405.3,713.9,2197.0,494.4,New York
1347,NY,6.433,1997,18137000,688.6,6.0,22.5,309.3,350.8,3222.4,652.3,2130.6,439.4,New York
1348,NY,5.608,1998,18175000,637.8,5.1,21.1,270.3,341.3,2950.7,576.7,1998.9,375.1,New York
1349,NY,5.175,1999,18196601,588.8,5.0,19.6,240.8,323.5,2690.6,512.3,1858.1,320.2,New York
1350,NY,4.55,2000,18976457,553.9,5.0,18.6,213.6,316.7,2545.7,463.4,1796.4,285.8,New York
1351,NY,4.825,2001,19084350,513.6,5.0,18.6,191.5,298.5,2399.9,421.3,1725.6,253.0,New York
1352,NY,6.1579999999999995,2002,19134293,496.6,4.8,20.3,191.6,280.0,2310.5,400.9,1662.1,247.5,New York
1353,NY,6.358,2003,19212425,465.8,4.9,19.6,186.3,255.0,2249.0,392.7,1620.9,235.3,New York
1354,NY,5.8,2004,19280727,440.4,4.6,18.7,173.8,243.3,2192.5,366.7,1613.2,212.7,New York
1355,NY,5.0169999999999995,2005,19315721,444.0,4.5,18.8,182.1,238.9,2102.0,352.2,1565.0,185.0,New York
1356,NY,4.533,2006,19306183,435.2,4.8,16.4,178.5,235.5,2064.5,355.4,1542.7,166.4,New York
1357,NY,4.558,2007,19297729,414.4,4.2,15.2,161.1,233.9,1987.9,336.4,1506.3,145.2,New York
1358,NY,5.425,2008,19490297,397.9,4.3,14.4,163.1,216.1,1993.8,336.3,1528.8,128.7,New York
1359,NY,8.333,2009,19541453,384.4,4.0,13.2,144.0,223.1,1932.0,321.2,1498.8,111.9,New York
1360,NY,8.607999999999999,2010,19395206,394.4,4.5,14.4,147.6,227.9,1957.8,339.5,1511.9,106.4,New York
1361,NY,8.292,2011,19501616,397.2,3.9,14.1,145.7,233.5,1906.7,334.5,1473.5,98.7,New York
1362,NY,8.508,2012,19576125,406.3,3.5,14.5,146.3,242.0,1917.0,328.9,1499.6,88.5,New York
1363,NY,7.725,2013,19695680,393.8,3.3,13.1,138.3,234.2,1820.7,286.6,1455.5,78.6,New York
1364,NY,6.325,2014,19746227,381.8,3.1,19.8,121.8,229.4,1718.2,257.2,1381.4,79.7,New York
1365,OH,7.792000000000001,1976,10690000,388.7,7.4,25.8,183.8,171.7,4559.5,1203.2,2978.2,378.1,Ohio
1366,OH,6.55,1977,10701000,406.7,7.8,27.3,190.5,181.1,4313.2,1216.0,2696.8,400.4,Ohio
1367,OH,5.4670000000000005,1978,10749000,412.7,6.9,27.4,182.6,195.8,4246.2,1214.5,2629.7,402.0,Ohio
1368,OH,5.85,1979,10731000,457.5,8.1,31.8,194.8,222.8,4672.3,1287.2,2946.2,438.9,Ohio
1369,OH,8.35,1980,10766808,498.3,8.1,34.3,223.7,232.2,4933.1,1466.3,3040.1,426.7,Ohio
1370,OH,9.433,1981,10776000,496.6,7.4,31.0,236.9,221.3,4950.8,1493.6,3032.4,424.8,Ohio
1371,OH,12.7,1982,10791000,436.7,6.3,29.9,183.6,217.0,4498.8,1309.6,2807.5,381.7,Ohio
1372,OH,12.367,1983,10746000,397.9,5.6,31.5,159.4,201.4,4107.2,1155.6,2607.1,344.6,Ohio
1373,OH,9.467,1984,10752000,385.3,5.1,34.7,145.6,199.9,3887.8,1049.9,2475.3,362.5,Ohio
1374,OH,8.908,1985,10744000,381.6,5.2,36.9,133.1,206.4,3805.7,976.5,2476.4,352.7,Ohio
1375,OH,8.258,1986,10752000,420.9,5.5,38.6,142.1,234.7,3937.8,987.8,2574.2,375.7,Ohio
1376,OH,7.0920000000000005,1987,10784000,421.3,5.8,39.9,153.1,222.5,4154.0,1062.5,2708.6,382.9,Ohio
1377,OH,6.05,1988,10872000,452.0,5.4,42.6,161.4,242.7,4193.2,1031.4,2762.6,399.2,Ohio
1378,OH,5.567,1989,10907000,468.6,6.0,44.7,170.9,247.1,4264.6,1018.2,2811.1,435.3,Ohio
1379,OH,5.632999999999999,1990,10847115,506.2,6.1,46.8,188.5,264.7,4337.3,982.5,2864.1,490.6,Ohio
1380,OH,6.475,1991,10939000,561.8,7.2,52.5,215.2,287.0,4471.2,1055.2,2915.6,500.4,Ohio
1381,OH,7.392,1992,11016000,525.9,6.6,52.1,199.0,268.2,4139.6,947.3,2721.3,471.0,Ohio
1382,OH,6.642,1993,11091000,504.1,6.0,49.1,192.7,256.3,3981.2,878.1,2667.7,435.3,Ohio
1383,OH,5.582999999999999,1994,11102000,485.8,6.0,47.1,187.5,245.1,3975.7,866.3,2682.3,427.1,Ohio
1384,OH,4.8,1995,11151000,482.5,5.4,43.4,178.7,255.0,3922.7,838.8,2669.0,414.9,Ohio
1385,OH,5.0169999999999995,1996,11173000,428.7,4.8,41.3,164.1,218.4,4027.0,835.4,2784.1,407.5,Ohio
1386,OH,4.6419999999999995,1997,11186000,435.4,4.7,40.8,158.7,231.2,4074.7,844.6,2824.1,406.0,Ohio
1387,OH,4.325,1998,11209000,362.5,4.0,40.5,133.5,184.5,3965.0,810.1,2771.1,383.8,Ohio
1388,OH,4.292,1999,11256654,316.4,3.5,36.7,128.0,148.2,3680.2,773.1,2558.9,348.2,Ohio
1389,OH,3.975,2000,11353140,334.1,3.7,37.6,137.5,155.3,3707.7,780.7,2583.2,343.7,Ohio
1390,OH,4.292,2001,11389785,351.4,4.0,39.2,151.0,157.2,3820.2,850.9,2598.6,370.8,Ohio
1391,OH,5.733,2002,11408699,351.7,4.6,42.2,156.6,148.3,3760.1,869.2,2516.0,374.9,Ohio
1392,OH,6.242000000000001,2003,11437680,333.9,4.6,40.7,147.7,140.8,3650.1,831.3,2460.1,358.6,Ohio
1393,OH,6.267,2004,11450143,338.7,4.4,41.4,152.2,140.7,3662.3,842.9,2464.3,355.0,Ohio
1394,OH,5.933,2005,11470685,350.0,5.1,40.7,162.8,141.5,3668.0,873.4,2433.0,362.0,Ohio
1395,OH,5.392,2006,11478006,361.5,4.9,41.6,169.2,145.9,3688.2,920.4,2437.0,330.9,Ohio
1396,OH,5.55,2007,11466917,355.4,4.6,40.6,160.0,150.2,3468.1,863.8,2308.2,296.1,Ohio
1397,OH,6.433,2008,11485910,352.0,4.8,39.4,162.9,145.0,3410.0,891.8,2270.5,247.7,Ohio
1398,OH,10.317,2009,11542645,331.9,4.6,35.7,153.1,138.5,3261.3,901.1,2163.9,196.3,Ohio
1399,OH,10.258,2010,11537968,314.7,4.2,32.3,142.9,135.3,3266.1,928.5,2154.5,183.1,Ohio
1400,OH,8.85,2011,11541007,305.2,4.3,31.9,138.6,130.4,3297.6,978.3,2138.0,181.3,Ohio
1401,OH,7.392,2012,11553031,301.5,4.1,33.0,133.3,131.0,3206.4,911.6,2123.9,171.0,Ohio
1402,OH,7.45,2013,11572005,291.4,4.1,31.1,125.2,124.2,2924.4,787.2,1968.5,168.7,Ohio
1403,OH,5.808,2014,11594163,284.9,4.0,35.3,110.0,127.4,2799.1,680.0,1963.6,155.4,Ohio
1404,OK,5.7170000000000005,1976,2766000,286.6,6.4,27.0,70.3,182.8,4194.3,1317.5,2570.4,306.4,Oklahoma
1405,OK,4.942,1977,2811000,316.6,8.6,29.2,73.8,205.0,3843.0,1288.2,2228.1,326.8,Oklahoma
1406,OK,3.625,1978,2880000,353.0,8.5,31.0,88.3,225.2,3776.9,1299.8,2125.8,351.4,Oklahoma
1407,OK,3.392,1979,2892000,405.2,9.7,33.0,102.6,260.0,4297.8,1474.6,2396.0,427.2,Oklahoma
1408,OK,4.417,1980,3001252,419.5,10.0,36.3,104.9,268.4,4633.4,1692.7,2520.6,420.2,Oklahoma
1409,OK,3.625,1981,3098000,426.8,9.0,35.2,115.4,267.2,4410.5,1588.8,2403.5,418.2,Oklahoma
1410,OK,6.0,1982,3177000,443.9,10.8,37.1,132.8,263.2,4778.5,1603.9,2685.7,488.9,Oklahoma
1411,OK,8.367,1983,3298000,423.4,7.6,37.8,128.7,249.3,4505.7,1509.5,2549.6,446.7,Oklahoma
1412,OK,7.05,1984,3298000,407.5,7.8,39.9,111.2,248.5,4485.1,1454.8,2572.6,457.7,Oklahoma
1413,OK,7.2170000000000005,1985,3301000,422.0,7.7,37.9,106.8,269.6,5003.0,1612.1,2824.4,566.5,Oklahoma
1414,OK,8.232999999999999,1986,3305000,436.4,8.1,36.4,106.5,285.4,5577.7,1786.8,3141.7,649.2,Oklahoma
1415,OK,7.275,1987,3272000,417.6,7.5,35.8,109.5,264.8,5608.0,1782.8,3220.3,604.9,Oklahoma
1416,OK,6.442,1988,3263000,434.5,7.4,37.7,105.1,284.4,5154.6,1643.4,2954.9,556.3,Oklahoma
1417,OK,5.65,1989,3224000,491.5,6.5,37.5,126.2,321.3,5011.1,1563.6,2862.0,585.5,Oklahoma
1418,OK,5.692,1990,3145585,547.5,8.0,47.0,121.9,370.5,5051.2,1447.5,3002.0,601.7,Oklahoma
1419,OK,6.317,1991,3175000,583.7,7.2,50.9,128.9,396.7,5085.0,1478.2,3050.1,556.6,Oklahoma
1420,OK,6.017,1992,3212000,622.8,6.5,48.4,136.2,431.6,4808.8,1359.8,2932.1,516.8,Oklahoma
1421,OK,5.933,1993,3231000,634.8,8.4,49.3,121.8,455.3,4659.4,1235.0,2943.7,480.7,Oklahoma
1422,OK,5.582999999999999,1994,3258000,651.5,6.9,49.6,128.1,466.8,4918.7,1251.2,3192.9,474.6,Oklahoma
1423,OK,4.583,1995,3278000,664.1,12.2,44.6,115.6,491.8,4932.7,1271.9,3164.3,496.4,Oklahoma
1424,OK,4.083,1996,3301000,597.1,6.8,46.8,106.8,436.9,5055.8,1255.6,3317.4,482.9,Oklahoma
1425,OK,4.083,1997,3317000,559.5,6.9,45.7,103.9,403.0,4935.1,1206.4,3287.3,441.5,Oklahoma
1426,OK,4.25,1998,3347000,539.4,6.1,45.2,92.0,396.1,4464.5,1143.4,2915.8,405.3,Oklahoma
1427,OK,3.517,1999,3358044,508.2,6.9,40.9,82.9,377.5,4175.6,1026.5,2787.8,361.3,Oklahoma
1428,OK,3.042,2000,3450654,497.8,5.3,41.2,75.8,375.5,4060.8,917.5,2785.4,357.8,Oklahoma
1429,OK,3.675,2001,3469577,510.9,5.3,42.8,79.1,383.6,4083.5,996.5,2724.7,362.3,Oklahoma
1430,OK,4.6419999999999995,2002,3489700,504.0,4.7,45.1,85.0,369.2,4244.7,1007.9,2870.9,366.0,Oklahoma
1431,OK,5.475,2003,3506469,506.4,5.9,42.8,91.9,365.8,4312.3,993.8,2948.9,369.5,Oklahoma
1432,OK,4.883,2004,3523546,500.5,5.3,44.2,87.7,363.3,4242.1,1000.2,2874.1,367.7,Oklahoma
1433,OK,4.467,2005,3543442,509.0,5.3,41.8,91.2,371.0,4047.0,1007.3,2648.0,392.0,Oklahoma
1434,OK,4.0169999999999995,2006,3579212,500.2,5.9,41.6,87.9,364.9,3624.5,962.1,2286.9,375.4,Oklahoma
1435,OK,4.1,2007,3617316,504.1,6.2,43.3,93.8,360.8,3558.3,950.1,2232.2,376.0,Oklahoma
1436,OK,3.733,2008,3642361,531.5,5.9,40.4,101.5,383.7,3474.0,967.7,2203.7,302.6,Oklahoma
1437,OK,6.358,2009,3687050,503.4,6.3,41.6,91.1,364.3,3589.6,1032.6,2273.2,283.9,Oklahoma
1438,OK,6.8,2010,3760184,481.4,5.2,39.1,89.0,348.1,3443.0,1006.5,2162.2,274.3,Oklahoma
1439,OK,5.892,2011,3784163,457.5,5.6,37.3,86.9,327.7,3372.4,963.5,2115.8,293.1,Oklahoma
1440,OK,5.233,2012,3815780,474.4,5.8,42.5,85.1,341.0,3432.3,945.9,2178.6,307.8,Oklahoma
1441,OK,5.292000000000001,2013,3853118,446.1,5.1,44.5,78.5,302.4,3280.9,869.7,2118.4,292.8,Oklahoma
1442,OK,4.492,2014,3878051,406.0,4.5,32.9,78.6,277.0,2990.7,760.9,1956.9,272.9,Oklahoma
1443,OR,9.392000000000001,1976,2329000,457.4,4.2,35.6,132.7,285.0,5901.4,1699.7,3806.8,394.8,Oregon
1444,OR,7.475,1977,2376000,455.8,4.9,39.9,124.1,286.9,5531.4,1636.4,3506.1,388.9,Oregon
1445,OR,6.058,1978,2444000,502.4,5.0,41.2,131.1,325.0,5573.0,1617.1,3561.1,394.8,Oregon
1446,OR,6.692,1979,2527000,545.4,4.2,44.4,130.6,366.2,5827.6,1609.9,3831.5,386.2,Oregon
1447,OR,8.475,1980,2610477,490.4,5.1,41.5,152.4,291.4,6196.5,1748.4,4087.8,360.3,Oregon
1448,OR,9.792,1981,2647000,478.7,4.4,41.7,180.6,251.9,6558.2,1967.0,4250.8,340.4,Oregon
1449,OR,11.542,1982,2649000,473.0,5.1,39.9,167.3,260.6,6094.5,1789.7,4003.8,301.0,Oregon
1450,OR,10.792,1983,2662000,487.8,4.1,40.5,170.3,273.0,5763.0,1745.8,3714.5,302.8,Oregon
1451,OR,9.442,1984,2674000,506.1,4.8,44.9,168.6,287.8,5737.6,1823.3,3617.9,296.4,Oregon
1452,OR,8.842,1985,2687000,551.1,4.7,50.7,185.6,310.1,6178.7,1886.5,3934.7,357.6,Oregon
